arch,eval,dataset,algorithm,ensemble_size,cores,chunk_size,time,accuracy,precision,recall
i7,Interleaved,GMSC,OzaBag,150,1,1,63.369832713,93.48733333333334,78.5129116675683,52.9159957183465
i7,Interleaved,GMSC,OzaBagAdwin,100,1,1,54.596241156,93.46466666666666,78.49325918270388,52.52883481985802
i7,Interleaved,GMSC,OzaBagAdwin,150,1,1,85.342713542,93.49733333333333,78.59619819792178,53.060248591777025
i7,Interleaved,airlines,AdaptiveRandomForest,100,1,1,3155.97998046875,66.41681328480875,66.04546030687013,65.25688307116977
i7,Interleaved,airlines,AdaptiveRandomForest,150,1,1,4747.56005859375,66.4798482710801,66.1189518563356,65.3074517686145
i7,Interleaved,airlines,LeveragingBag,100,1,1,3826.218210744,63.5064508892568,62.952776923560315,62.284959237423834
i7,Interleaved,airlines,LeveragingBag,150,1,1,5537.297614667,63.55724967231077,62.9946199463157,62.408190930073225
i7,Interleaved,airlines,OzaBag,100,1,1,484.081569654,65.07361188617364,65.95395312608329,62.70690503742987
i7,Interleaved,airlines,OzaBag,150,1,1,708.475038192,65.08010078181923,65.95909692574529,62.71492573566071
i7,Interleaved,airlines,OzaBagAdwin,100,1,1,1173.661047703,66.57514233856091,66.30346136413216,65.26324161120071
i7,Interleaved,airlines,OzaBagAdwin,150,1,1,1655.886777255,66.60239570027234,66.35767336757435,65.25575237552847
i7,Interleaved,covtypeNorm,AdaptiveRandomForest,100,1,1,1175.883056640625,92.65195899568339,89.91764084390161,82.07769837657548
i7,Interleaved,covtypeNorm,AdaptiveRandomForest,150,1,1,1671.8990478515625,92.59309618389982,89.96421869137717,82.16024449224271
i7,Interleaved,covtypeNorm,LeveragingBag,100,1,1,1511.807178919,93.35762428314733,86.85253266780448,87.51252048304235
i7,Interleaved,covtypeNorm,LeveragingBag,150,1,1,2321.675071258,93.490668006857,87.21825445833794,87.56103565046054
i7,Interleaved,covtypeNorm,OzaBag,100,1,1,626.201329549,84.41701720446395,73.92078768669374,73.76774605937074
i7,Interleaved,covtypeNorm,OzaBag,150,1,1,907.317585605,84.31512602149354,73.98013256584824,73.95627642857386
i7,Interleaved,covtypeNorm,OzaBagAdwin,100,1,1,986.413758389,84.29034167968992,73.16900579022591,80.4949756394738
i7,Interleaved,covtypeNorm,OzaBagAdwin,150,1,1,1449.899353489,84.32132210694444,72.95261829331098,80.03902203279348
i7,Interleaved,elecNormNew,AdaptiveRandomForest,100,1,1,74.61499786376953,89.04925847457628,89.0178834691058,88.49892068910229
i7,Interleaved,elecNormNew,AdaptiveRandomForest,150,1,1,107.86799621582031,88.97201624293785,88.8961426027675,88.4645239870374
i7,Interleaved,elecNormNew,LeveragingBag,100,1,1,45.325257747,89.15960451977402,89.1826382935279,88.56208057429278
i7,Interleaved,elecNormNew,LeveragingBag,150,1,1,68.169347961,88.70939265536724,88.71871726593564,88.09728715202124
i7,Interleaved,elecNormNew,OzaBag,100,1,1,12.783807398,82.82574152542372,82.55528322552207,82.1433195088703
i7,Interleaved,elecNormNew,OzaBag,150,1,1,19.137025693,82.66905014124293,82.37038053975687,82.02080602203199
i7,Interleaved,elecNormNew,OzaBagAdwin,100,1,1,18.152889853,84.93997175141243,85.03081225451147,84.00282134475295
i7,Interleaved,elecNormNew,OzaBagAdwin,150,1,1,29.410091773,84.72590042372882,84.74972931498725,83.83454134781712
i7,Interleaved,GMSC,AdaptiveRandomForest,100,1,1,174.2989959716797,93.57,78.37796904660479,54.44183350388309
i7,Interleaved,GMSC,AdaptiveRandomForest,150,1,1,264.0790100097656,93.53733333333332,77.7978574671291,54.15580043133086
i7,Interleaved,GMSC,LeveragingBag,100,1,1,134.5886921,93.522,76.58754948530967,54.6846442637201
i7,Interleaved,GMSC,LeveragingBag,150,1,1,204.953147608,93.55733333333333,77.25528864770348,54.930437752409134
i7,Interleaved,GMSC,OzaBag,100,1,1,38.841715027,93.46266666666668,78.6356904499682,52.45368600000837
i7,Interleaved,GMSC,OzaBag,150,1,1,60.775868063,93.48733333333334,78.5129116675683,52.9159957183465
i7,Interleaved,GMSC,OzaBagAdwin,100,1,1,54.715956431,93.46466666666666,78.49325918270388,52.52883481985802
i7,Interleaved,GMSC,OzaBagAdwin,150,1,1,85.198692441,93.49733333333333,78.59619819792178,53.060248591777025
i7,Interleaved,airlines,AdaptiveRandomForest,100,1,1,3111.126953125,66.41681328480875,66.04546030687013,65.25688307116977
i7,Interleaved,airlines,AdaptiveRandomForest,150,1,1,4911.93017578125,66.4798482710801,66.1189518563356,65.3074517686145
i7,Interleaved,airlines,LeveragingBag,100,1,1,3877.330756653,63.5064508892568,62.952776923560315,62.284959237423834
i7,Interleaved,airlines,LeveragingBag,150,1,1,5626.666629397,63.55724967231077,62.9946199463157,62.408190930073225
i7,Interleaved,airlines,OzaBag,100,1,1,475.855658137,65.07361188617364,65.95395312608329,62.70690503742987
i7,Interleaved,airlines,OzaBag,150,1,1,713.119547395,65.08010078181923,65.95909692574529,62.71492573566071
i7,Interleaved,airlines,OzaBagAdwin,100,1,1,1164.051617758,66.57514233856091,66.30346136413216,65.26324161120071
i7,Interleaved,airlines,OzaBagAdwin,150,1,1,1663.397823184,66.60239570027234,66.35767336757435,65.25575237552847
i7,Interleaved,covtypeNorm,AdaptiveRandomForest,100,1,1,1122.2120361328125,92.65195899568339,89.91764084390161,82.07769837657548
i7,Interleaved,covtypeNorm,AdaptiveRandomForest,150,1,1,1644.760009765625,92.59309618389982,89.96421869137717,82.16024449224271
i7,Interleaved,covtypeNorm,LeveragingBag,100,1,1,1513.467464689,93.35762428314733,86.85253266780448,87.51252048304235
i7,Interleaved,covtypeNorm,LeveragingBag,150,1,1,2263.286225398,93.490668006857,87.21825445833794,87.56103565046054
i7,Interleaved,covtypeNorm,OzaBag,100,1,1,591.23799338,84.41701720446395,73.92078768669374,73.76774605937074
i7,Interleaved,covtypeNorm,OzaBag,150,1,1,930.694345489,84.31512602149354,73.98013256584824,73.95627642857386
i7,Interleaved,covtypeNorm,OzaBagAdwin,100,1,1,971.523296395,84.29034167968992,73.16900579022591,80.4949756394738
i7,Interleaved,covtypeNorm,OzaBagAdwin,150,1,1,1491.466967915,84.32132210694444,72.95261829331098,80.03902203279348
i7,Interleaved,elecNormNew,AdaptiveRandomForest,100,1,1,74.43299865722656,89.04925847457628,89.0178834691058,88.49892068910229
i7,Interleaved,elecNormNew,AdaptiveRandomForest,150,1,1,108.15699768066406,88.97201624293785,88.8961426027675,88.4645239870374
i7,Interleaved,elecNormNew,LeveragingBag,100,1,1,45.443759054,89.15960451977402,89.1826382935279,88.56208057429278
i7,Interleaved,elecNormNew,LeveragingBag,150,1,1,67.212642217,88.70939265536724,88.71871726593564,88.09728715202124
i7,Interleaved,elecNormNew,OzaBag,100,1,1,13.277158102,82.82574152542372,82.55528322552207,82.1433195088703
i7,Interleaved,elecNormNew,OzaBag,150,1,1,19.707722639,82.66905014124293,82.37038053975687,82.02080602203199
i7,Interleaved,elecNormNew,OzaBagAdwin,100,1,1,19.171887883,84.93997175141243,85.03081225451147,84.00282134475295
i7,Interleaved,elecNormNew,OzaBagAdwin,150,1,1,28.592860287,84.72590042372882,84.74972931498725,83.83454134781712
i7,Interleaved,GMSC,AdaptiveRandomForest,100,1,1,171.718994140625,93.57,78.37796904660479,54.44183350388309
i7,Interleaved,GMSC,AdaptiveRandomForest,150,1,1,261.8609924316406,93.53733333333332,77.7978574671291,54.15580043133086
i7,Interleaved,GMSC,LeveragingBag,100,1,1,134.368366675,93.522,76.58754948530967,54.6846442637201
i7,Interleaved,GMSC,LeveragingBag,150,1,1,202.917990395,93.55733333333333,77.25528864770348,54.930437752409134
i7,Interleaved,GMSC,OzaBag,100,1,1,40.576059392,93.46266666666668,78.6356904499682,52.45368600000837
i7,Interleaved,GMSC,OzaBag,150,1,1,63.172696811,93.48733333333334,78.5129116675683,52.9159957183465
i7,Interleaved,GMSC,OzaBagAdwin,100,1,1,54.659722618,93.46466666666666,78.49325918270388,52.52883481985802
i7,Interleaved,GMSC,OzaBagAdwin,150,1,1,86.569247291,93.49733333333333,78.59619819792178,53.060248591777025
i7,Interleaved,airlines,AdaptiveRandomForest,100,1,1,3115.721923828125,66.41681328480875,66.04546030687013,65.25688307116977
i7,Interleaved,airlines,AdaptiveRandomForest,150,1,1,4743.921875,66.4798482710801,66.1189518563356,65.3074517686145
i7,Interleaved,airlines,LeveragingBag,100,1,1,3888.92612925,63.5064508892568,62.952776923560315,62.284959237423834
i7,Interleaved,airlines,LeveragingBag,150,1,1,5369.096612249,63.55724967231077,62.9946199463157,62.408190930073225
i7,Interleaved,airlines,OzaBag,100,1,1,476.391743778,65.07361188617364,65.95395312608329,62.70690503742987
i7,Interleaved,airlines,OzaBag,150,1,1,710.535568051,65.08010078181923,65.95909692574529,62.71492573566071
i7,Interleaved,airlines,OzaBagAdwin,100,1,1,1175.493463689,66.57514233856091,66.30346136413216,65.26324161120071
i7,Interleaved,airlines,OzaBagAdwin,150,1,1,1672.733048088,66.60239570027234,66.35767336757435,65.25575237552847
i7,Interleaved,covtypeNorm,AdaptiveRandomForest,100,1,1,1120.18798828125,92.65195899568339,89.91764084390161,82.07769837657548
i7,Interleaved,covtypeNorm,AdaptiveRandomForest,150,1,1,1634.6300048828125,92.59309618389982,89.96421869137717,82.16024449224271
i7,Interleaved,covtypeNorm,LeveragingBag,100,1,1,1516.281806855,93.35762428314733,86.85253266780448,87.51252048304235
i7,Interleaved,covtypeNorm,LeveragingBag,150,1,1,2333.848026714,93.490668006857,87.21825445833794,87.56103565046054
i7,Interleaved,covtypeNorm,OzaBag,100,1,1,606.455904617,84.41701720446395,73.92078768669374,73.76774605937074
i7,Interleaved,covtypeNorm,OzaBag,150,1,1,933.150038786,84.31512602149354,73.98013256584824,73.95627642857386
i7,Interleaved,covtypeNorm,OzaBagAdwin,100,1,1,995.614014532,84.29034167968992,73.16900579022591,80.4949756394738
i7,Interleaved,covtypeNorm,OzaBagAdwin,150,1,1,1488.449993653,84.32132210694444,72.95261829331098,80.03902203279348
i7,Interleaved,elecNormNew,AdaptiveRandomForest,100,1,1,75.35600280761719,89.04925847457628,89.0178834691058,88.49892068910229
i7,Interleaved,elecNormNew,AdaptiveRandomForest,150,1,1,108.06900024414062,88.97201624293785,88.8961426027675,88.4645239870374
i7,Interleaved,elecNormNew,LeveragingBag,100,1,1,46.320033842,89.15960451977402,89.1826382935279,88.56208057429278
i7,Interleaved,elecNormNew,LeveragingBag,150,1,1,67.497643236,88.70939265536724,88.71871726593564,88.09728715202124
i7,Interleaved,elecNormNew,OzaBag,100,1,1,13.011414906,82.82574152542372,82.55528322552207,82.1433195088703
i7,Interleaved,elecNormNew,OzaBag,150,1,1,19.3582576,82.66905014124293,82.37038053975687,82.02080602203199
i7,Interleaved,elecNormNew,OzaBagAdwin,100,1,1,18.723841958,84.93997175141243,85.03081225451147,84.00282134475295
i7,Interleaved,elecNormNew,OzaBagAdwin,150,1,1,27.368214377,84.72590042372882,84.74972931498725,83.83454134781712
i7,Interleaved,GMSC,AdaptiveRandomForest,100,1,1,170.2570037841797,93.57,78.37796904660479,54.44183350388309
i7,Interleaved,GMSC,AdaptiveRandomForest,150,1,1,258.5369873046875,93.53733333333332,77.7978574671291,54.15580043133086
i7,Interleaved,GMSC,LeveragingBag,100,1,1,133.392154607,93.522,76.58754948530967,54.6846442637201
i7,Interleaved,GMSC,LeveragingBag,150,1,1,204.853765852,93.55733333333333,77.25528864770348,54.930437752409134
i7,Interleaved,GMSC,OzaBag,100,1,1,38.237503661,93.46266666666668,78.6356904499682,52.45368600000837
i7,Interleaved,GMSC,OzaBag,150,1,1,62.129078223,93.48733333333334,78.5129116675683,52.9159957183465
i7,Interleaved,GMSC,OzaBagAdwin,100,1,1,53.15410079,93.46466666666666,78.49325918270388,52.52883481985802
i7,Interleaved,GMSC,OzaBagAdwin,150,1,1,86.245555336,93.49733333333333,78.59619819792178,53.060248591777025
