,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,methodology,ensemble_size,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,avg_times_duration,joules,JPI,PERC,tput
269,OzaBagAdwinExecutorMAXChunk,GMSC,4,250,2357,93.55325542570951,63.81999969482422,82.0,2350.3603515625,,150000.0,25,69,4.294444444444445,541.1000000000001,2344.73918684445,150000.0,296.3166666666667,352.1444444444445,4.643006394290189,10,0.7782926792051734
98,OzaBagAdwinExecutorMAXChunk,GMSC,4,250,471,93.6670472384758,119.94400024414062,325.0,469.4357299804688,,56306.0,25,125,3.4607929515418507,785.6000000000001,468.8689222160231,56306.0,432.59911894273137,1124.7577092511015,3.606675765875703,90,0.36905846228966344
368,OzaBagAdwinExecutorMAXChunk,GMSC,4,100,4072,93.45731008430148,36.95100021362305,24.0,3993.044921875,,147547.0,25,42,4.839743589743589,377.5,4041.6015519749963,150000.0,203.26923076923075,116.15384615384615,5.501048133855107,50,1.5396250089009602
15,OzaBagAdwinExecutorMAXChunk,GMSC,4,100,2262,93.49833222148098,66.45600128173828,34.0,2257.132568359375,,150000.0,25,72,4.133587786259542,541.5,2253.2333899145274,150000.0,297.618320610687,140.54198473282443,4.4784265509587735,10,1.9545882729923023
342,OzaBagAdwinExecutorMAXChunk,GMSC,4,100,452,93.59226909496377,119.95500183105467,123.0,449.4185180664063,,53910.0,25,126,3.3545851528384283,768.2,448.8908872901678,53910.0,422.67772925764194,412.61397379912665,3.5236357201089765,90,0.9752439173256477
447,OzaBagAdwinExecutorMAXChunk,GMSC,4,75,3766,93.42411404747494,39.9379997253418,19.0,3725.3994140625,,148785.0,25,45,4.9722891566265055,412.7,3740.741664380658,150000.0,223.75301204819274,94.47349397590361,5.602509228979114,50,2.101999985544305
256,OzaBagAdwinExecutorMAXChunk,GMSC,4,75,2092,93.5060863765216,71.88800048828125,27.0,2086.5791015625,,150000.0,25,78,4.185915492957746,594.4,2082.8415513003874,150000.0,326.5014084507042,113.01971830985914,4.541806786014705,10,2.662518536603009
91,OzaBagAdwinExecutorMAXChunk,GMSC,4,75,418,93.56794649691793,119.9219970703125,106.0,414.5778198242188,,49717.0,25,126,3.3371179039301313,764.2,414.02541596575674,49717.0,420.47685589519654,353.73449781659394,3.506252949145461,90,1.1313395950029481
340,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,3544,93.42199178506499,42.46200180053711,13.0,3498.657470703125,,148560.0,25,47,4.750000000000001,389.50000000000006,3529.245682556115,150000.0,223.25000000000003,61.750000000000014,5.257641904135949,50,3.266307830810547
245,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,1969,93.38579526508836,76.53399658203125,19.0,1959.913330078125,,150000.0,25,82,4.042281879194631,602.3,1957.8411538210535,150000.0,331.4671140939597,76.80335570469799,4.330978766262182,10,4.028105083264802
489,OzaBagAdwinExecutorMAXChunk,GMSC,4,50,393,93.61287281453549,119.9229965209961,75.0,389.6000061035156,,46722.0,25,126,3.292576419213974,754.0000000000001,389.110048803238,46722.0,414.8646288209607,246.94323144104806,3.45942513826634,90,1.5989732869466147
404,OzaBagAdwinExecutorMAXChunk,GMSC,4,25,3263,93.42257656153204,49.35599899291992,8.0,3009.42138671875,,148533.0,25,54,4.638541666666667,445.3,3236.874474007898,150000.0,250.48125000000002,37.108333333333334,5.074990986119668,50,6.16949987411499
195,OzaBagAdwinExecutorMAXChunk,GMSC,4,25,1812,93.38556426071011,83.09400177001953,11.0,1805.1844482421875,,150000.0,25,89,4.157407407407407,673.5,1802.3430459597478,150000.0,370.00925925925924,45.73148148148148,4.452899744596959,10,7.554000160910866
116,OzaBagAdwinExecutorMAXChunk,GMSC,4,25,362,93.40649142751086,119.91200256347656,43.0,359.66375732421875,,43128.0,25,126,3.347161572052402,766.5000000000001,359.18448930641614,43128.0,421.74235807860265,143.9279475982533,3.5170987812946355,90,2.7886512224064317
13,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,7833,93.22326535016727,19.32999992370605,297.0,6815.20947265625,,131738.0,25,26,4.98125,239.1,7784.928378658916,150000.0,129.51250000000002,1479.43125,6.700077626030802,50,0.0650841748272931
327,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,4352,93.31885287629392,34.542999267578125,397.0,4322.873046875,,149325.0,25,41,4.4486842105263165,338.1,4319.281271596406,150000.0,182.39605263157898,1766.1276315789476,5.280261022463528,10,0.08701007372185926
309,OzaBagASHTExecutorMAXChunk,GMSC,4,2000,870,93.24438009899634,119.9980010986328,1337.0,868.564453125,,104226.0,25,126,3.3346491228070176,760.3000000000001,867.2058309620088,104226.0,420.16578947368424,4458.425877192983,3.501439904222466,90,0.0897516836938166
501,OzaBagASHTExecutorMAXChunk,GMSC,4,500,7534,93.3176523297491,19.910999298095703,71.0,6751.04248046875,,134420.0,25,25,4.763829787234042,223.89999999999998,7477.567298105683,150000.0,119.09574468085104,338.231914893617,5.981404694853333,50,0.28043660983233387
450,OzaBagASHTExecutorMAXChunk,GMSC,4,500,4185,93.29595185995623,35.944000244140625,100.0,4082.461669921875,,146740.0,25,42,4.484415584415585,345.3,4151.789421240555,150000.0,188.34545454545454,448.44155844155847,5.23996920949714,10,0.3594400024414062
362,OzaBagASHTExecutorMAXChunk,GMSC,4,500,837,93.28542713567839,120.04499816894533,342.0,833.0209350585938,,100000.0,25,126,3.371875,755.3000000000001,832.3736457587911,100033.0,424.85625000000005,1153.18125,3.5391416258933055,90,0.35100876657586355
149,OzaBagASHTExecutorMAXChunk,GMSC,4,250,7796,93.35573670327705,19.378999710083008,35.0,6938.232421875,,134456.0,25,24,5.081818181818182,223.6,7707.32709896208,150000.0,121.96363636363637,177.86363636363637,6.293598131392611,50,0.5536857060023717
376,OzaBagASHTExecutorMAXChunk,GMSC,4,250,4331,93.31012220112812,34.75899887084961,49.0,4204.8681640625,,146157.0,25,42,4.72972972972973,350.0,4295.163645734902,150000.0,198.64864864864865,231.75675675675677,5.715027909369505,10,0.70936732389489
487,OzaBagASHTExecutorMAXChunk,GMSC,4,250,866,93.35594205707088,120.0019989013672,169.0,862.1106567382812,,103455.0,25,126,3.304932735426009,737.0,862.207541518288,103627.0,416.42152466367713,558.5336322869955,3.4701215686077442,90,0.710070999416374
125,OzaBagASHTExecutorMAXChunk,GMSC,4,100,6951,93.3647975272193,21.566999435424805,14.0,6694.9970703125,,144391.0,25,26,4.738775510204081,232.2,6924.248719013987,150000.0,123.20816326530611,66.34285714285714,5.712809685659422,50,1.5404999596732003
399,OzaBagASHTExecutorMAXChunk,GMSC,4,100,3861,93.28819212808538,38.93299865722656,20.0,3852.77294921875,,150000.0,25,45,4.051807228915662,336.29999999999995,3835.532371893219,150000.0,182.33132530120477,81.03614457831324,4.683207859391567,10,1.946649932861328
369,OzaBagASHTExecutorMAXChunk,GMSC,4,100,772,93.34527687296416,120.00800323486328,75.0,768.2821044921875,,92200.0,25,126,3.279464285714286,734.6,767.6866870282371,92246.0,413.21250000000003,245.95982142857144,3.443207859990112,90,1.6001067097981772
59,OzaBagASHTExecutorMAXChunk,GMSC,4,75,7059,93.31740342493032,22.476999282836918,12.0,6147.61767578125,,138180.0,25,27,4.87843137254902,248.8,6992.029086841001,150000.0,131.71764705882353,58.54117647058824,5.860108166635973,50,1.8730832735697431
115,OzaBagASHTExecutorMAXChunk,GMSC,4,75,3921,93.25596131399033,38.35100173950195,15.0,3911.24072265625,,150000.0,25,44,4.208641975308642,340.9,3894.889904445368,150000.0,185.18024691358025,63.129629629629626,4.828563492849851,10,2.5567334493001304
221,OzaBagASHTExecutorMAXChunk,GMSC,4,75,784,93.36931958144567,119.99700164794922,55.0,778.719482421875,,93444.0,25,126,3.3296803652968037,729.2,777.5984022634601,93444.0,419.53972602739725,183.1324200913242,3.496251741841479,90,2.1817636663263493
83,OzaBagASHTExecutorMAXChunk,GMSC,4,50,6779,93.36983010844291,22.225000381469727,7.0,6445.84912109375,,143259.0,25,27,4.6000000000000005,234.60000000000002,6740.664180110547,150000.0,124.20000000000002,32.2,5.58830136639965,50,3.1750000544956754
448,OzaBagASHTExecutorMAXChunk,GMSC,4,50,3766,93.33691417537514,39.92100143432617,10.0,3685.503662109375,,147129.0,25,46,4.190476190476191,352.0,3740.461822353,150000.0,192.76190476190476,41.904761904761905,4.828583899104244,10,3.992100143432617
441,OzaBagASHTExecutorMAXChunk,GMSC,4,50,753,93.38752783964365,119.97000122070312,11.0,748.937255859375,,89850.0,25,126,3.242543859649123,739.3000000000001,747.8899265844278,89850.0,408.5605263157895,35.66798245614035,3.405522398588461,90,10.906363747336648
8,OzaBagASHTExecutorMAXChunk,GMSC,4,25,6138,93.29129691271578,24.511999130249023,4.0,5798.1396484375,,142124.0,25,29,4.594444444444444,248.09999999999997,6078.534667909389,150000.0,133.23888888888888,18.377777777777776,5.4356598244353505,50,6.127999782562256
29,OzaBagASHTExecutorMAXChunk,GMSC,4,25,3410,93.32422070345058,43.98199844360352,5.0,3410.486328125,,150000.0,25,50,4.035164835164836,367.20000000000005,3399.6645664294456,150000.0,201.7582417582418,20.17582417582418,4.587291366874766,10,8.796399688720705
14,OzaBagASHTExecutorMAXChunk,GMSC,4,25,682,93.37304267731041,120.0019989013672,21.0,678.7387084960938,,81450.0,25,125,3.2274774774774775,716.5,678.0417159123067,81464.0,403.43468468468467,67.77702702702703,3.361899704823069,90,5.7143809000651045
254,LBagExecutorMAXChunk,GMSC,4,2000,1755,93.53504586386849,85.7979965209961,1133.0,1691.6595458984375,,145141.0,25,92,5.098802395209581,851.5,1747.6814093302885,150000.0,469.0898203592814,5776.943113772455,5.467374989863404,50,0.07572638704412718
162,LBagExecutorMAXChunk,GMSC,4,2000,975,93.47543859649122,120.66799926757812,1719.0,961.3153686523438,,116000.0,25,126,4.299563318777293,984.5999999999999,971.6852209852677,116610.0,541.7449781659388,7390.949344978166,4.48954968553538,10,0.07019662551924266
315,LBagExecutorMAXChunk,GMSC,4,2000,195,93.42727400402603,119.81700134277344,6297.0,194.9723358154297,,23361.0,25,126,3.4624454148471613,792.9,194.6587784351304,23361.0,436.2681222707423,21803.018777292575,3.6411203533851006,90,0.019027632419052476
318,LBagExecutorMAXChunk,GMSC,4,500,1797,93.48516724792793,84.46099853515625,295.0,1682.97802734375,,142146.0,25,90,4.882926829268293,800.8,1789.314215505004,150000.0,439.4634146341463,1440.4634146341464,5.203152014017724,50,0.28630846961069917
180,LBagExecutorMAXChunk,GMSC,4,500,998,93.47355738636846,119.83000183105467,430.0,987.7242431640624,,118359.0,25,125,4.167281105990784,904.3000000000001,991.5511265164645,119002.0,520.910138248848,1791.9308755760371,4.347076110232113,10,0.2786744228629178
502,LBagExecutorMAXChunk,GMSC,4,500,199,93.46485280608897,119.822998046875,1590.0,194.9625701904297,,23361.0,25,126,3.4572052401746727,791.7,194.65553444655535,23361.0,435.6078602620088,5496.95633187773,3.635427817384423,90,0.07536037613011007
96,LBagExecutorMAXChunk,GMSC,4,250,1827,93.45597490626872,82.43599700927734,130.0,1805.1944580078125,,148813.0,25,88,5.233540372670808,842.6,1819.6375282043819,150000.0,460.55155279503106,680.360248447205,5.586777251486394,50,0.634123053917518
84,LBagExecutorMAXChunk,GMSC,4,250,1015,93.51350458957934,119.91300201416016,192.0,1012.3505859375,,121394.0,25,126,4.248430493273542,947.3999999999999,1011.5155151151552,121394.0,535.3022421524663,815.69865470852,4.464088407104128,10,0.6245468854904175
486,LBagExecutorMAXChunk,GMSC,4,250,203,93.52593842260649,119.8290023803711,767.0,199.95159912109372,,23960.0,25,126,3.5082969432314415,803.4000000000001,199.64004799360083,23960.0,442.0454148471616,2690.8637554585157,3.688968497325753,90,0.15623077233425176
435,LBagExecutorMAXChunk,GMSC,4,100,1798,93.37175987699894,83.73500061035156,52.0,1764.3876953125,,147741.0,25,88,5.04472049689441,812.2,1789.591734472309,150000.0,443.93540372670805,262.32546583850933,5.30167075286111,50,1.6102884732759917
172,LBagExecutorMAXChunk,GMSC,4,100,998,93.42567828968394,119.90499877929688,75.0,992.4690551757812,,119002.0,25,125,4.258986175115208,924.2,991.5015580476912,119002.0,532.3732718894009,319.4239631336406,4.439958945075457,10,1.5987333170572917
394,LBagExecutorMAXChunk,GMSC,4,100,199,93.48695240961266,119.8219985961914,318.0,194.96420288085935,,23361.0,25,126,3.43231441048035,786.0000000000001,194.6587784351304,23361.0,432.4716157205241,1091.4759825327512,3.609283944411443,90,0.37679873772387235
321,LBagExecutorMAXChunk,GMSC,4,75,1813,93.38970543433372,83.10800170898438,39.0,1778.21630859375,,147784.0,25,88,5.150625,824.1,1802.1048584746984,150000.0,453.255,200.874375,5.453806982234311,50,2.1309744027944713
156,LBagExecutorMAXChunk,GMSC,4,75,1007,93.3884435120668,119.90699768066406,57.0,1002.4268798828124,,120198.0,25,126,4.288392857142858,960.6000000000001,1001.5248093988251,120198.0,540.3375000000001,244.4383928571429,4.5063049734513845,10,2.103631538257264
88,LBagExecutorMAXChunk,GMSC,4,75,201,93.48545111994976,119.88200378417967,223.0,199.8631896972656,,23960.0,25,125,3.507964601769911,792.8,199.6433749395904,23960.0,438.4955752212389,782.2761061946902,3.6577264424996647,90,0.5375874609156039
28,LBagExecutorMAXChunk,GMSC,4,50,1823,93.4644881627209,82.65599822998047,26.0,1814.7503662109373,,150000.0,25,88,5.1625,826.0,1811.0911220313199,150000.0,454.29999999999995,134.225,5.496273830435927,50,3.179076854999249
255,LBagExecutorMAXChunk,GMSC,4,50,1012,93.36623987544101,119.89900207519533,38.0,1007.4812622070312,,120796.0,25,126,4.344298245614035,990.5,1006.5662289180722,120796.0,547.3815789473684,165.08333333333334,4.56535558656339,10,3.1552368967156665
179,LBagExecutorMAXChunk,GMSC,4,50,202,93.46298619824341,119.8489990234375,132.0,199.9182281494141,,23960.0,25,126,3.4522522522522525,766.4000000000001,199.63173111372177,23960.0,434.9837837837838,455.6972972972973,3.6294319295793116,90,0.9079469622987689
131,LBagExecutorMAXChunk,GMSC,4,25,1656,93.32522303325223,90.8949966430664,14.0,1628.08740234375,,147985.0,25,97,5.017514124293784,888.0999999999999,1647.283629295292,150000.0,486.69887005649707,70.24519774011299,5.3545177185902135,50,6.492499760219029
374,LBagExecutorMAXChunk,GMSC,4,25,920,93.50745046667758,119.9010009765625,21.0,917.014892578125,,109951.0,25,126,4.2768558951965066,979.4,916.9180513658106,110032.0,538.8838427947599,89.81397379912664,4.494406538775248,10,5.709571475074405
347,LBagExecutorMAXChunk,GMSC,4,25,184,93.49551975486328,119.83999633789062,83.0,179.93992614746094,,21564.0,25,126,3.387443946188341,755.4000000000001,179.68802079861342,21564.0,426.817937219731,281.1578475336323,3.5615650055288017,90,1.4438553775649472
451,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,1516,93.5072463768116,104.5989990234375,1473.0,1338.4449462890625,,140000.0,25,109,,0.0,1505.8729043268747,150000.0,,,,50,0.07101086152303972
459,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,842,93.49479166666667,120.76100158691406,2150.0,811.520263671875,,98000.0,25,125,,0.0,837.288248410823,100632.0,,,,10,0.05616790771484375
402,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,168,93.51875,119.81600189208984,7477.0,150.2303466796875,,18000.0,25,124,,0.0,164.7167641617919,19767.0,,,,90,0.016024609053375664
288,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,1491,93.50307167235495,105.7699966430664,357.0,1389.80810546875,,147000.0,25,109,,0.0,1481.7741776153314,150000.0,,,,50,0.2962745004007462
6,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,828,93.4938775510204,119.9990005493164,521.0,820.8401489257812,,98500.0,25,125,,0.0,822.3503569467325,98835.0,,,,10,0.23032437725396623
364,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,165,93.59473684210526,119.81400299072266,1878.0,162.75225830078125,,19500.0,25,123,,0.0,164.72362730310581,19767.0,,,,90,0.0637987236372325
323,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,250,1451,93.54974533106962,105.35299682617188,178.0,1400.0550537109375,,147500.0,25,110,,0.0,1441.7116000115336,150000.0,,,,50,0.5918707686863588
111,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,250,806,93.517277486911,121.35700225830078,275.0,788.9944458007812,,95750.0,25,126,,0.0,802.4746831756493,96439.0,,,,10,0.44129819003018467
463,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,250,161,93.57333333333332,119.8239974975586,981.0,158.56590270996094,,19000.0,25,123,,0.0,159.72002333138906,19168.0,,,,90,0.12214474770393333
190,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,100,1460,93.51958762886598,108.34600067138672,74.0,1343.8428955078125,,145600.0,25,112,,0.0,1453.023742407951,150000.0,,,,50,1.4641351442079287
94,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,100,811,93.52223371251293,120.0479965209961,103.0,806.3441772460938,,96800.0,25,124,,0.0,807.4589979779824,97038.0,,,,10,1.165514529330059
277,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,100,162,93.6157894736842,119.81300354003906,379.0,159.4150848388672,,19100.0,25,124,,0.0,159.73200223331472,19168.0,,,,90,0.31612929693941705
244,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,75,1424,93.53373819163293,109.33899688720705,55.0,1356.103515625,,148275.0,25,114,,0.0,1411.6318464144551,150000.0,,,,50,1.9879817615855826
316,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,75,791,93.42879872712808,120.0009994506836,142.0,524.37060546875,,62925.0,25,124,,0.0,787.5217387686496,94642.0,,,,10,0.845077460920307
343,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,75,158,93.5609756097561,119.81300354003906,300.0,154.61593627929688,,18525.0,25,124,,0.0,154.73650878304056,18569.0,,,,90,0.39937667846679686
468,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,1330,93.5405224380442,114.1500015258789,37.0,1308.3662109375,,149350.0,25,118,,0.0,1324.0940989539656,150000.0,,,,50,3.0851351763751054
134,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,739,93.53583617747441,120.0019989013672,52.0,732.9044799804688,,87950.0,25,124,,0.0,732.7613468035884,88053.0,,,,10,2.307730748103215
357,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,147,93.62427745664739,119.86000061035156,208.0,144.75221252441406,,17350.0,25,124,,0.0,144.7547144654717,17371.0,,,,90,0.5762500029343826
391,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,25,1389,93.49291548591432,112.93399810791016,18.0,1328.20947265625,,150000.0,25,116,,0.0,1378.0684991915332,150000.0,,,,50,6.2741110059950085
226,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,25,771,93.55157437567861,120.00800323486328,25.0,767.6571655273438,,92125.0,25,124,,0.0,767.6164164697268,92246.0,,,,10,4.800320129394532
293,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,25,154,93.61785216178522,120.00900268554688,87.0,149.57211303710938,,17950.0,25,124,,0.0,149.75290770229122,18000.0,,,,90,1.3794138239718032
