dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,500,40,4800.0,119.97200012207031,9860.0,40.009334564208984,58.627906976744185
covtypeNorm,LBagExecutorMAXChunk,25,4,500,172,20311.0,119.83899688720703,2862.0,169.48573303222656,65.35258189894503
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,500,1003,119600.0,119.9739990234375,375.0,996.8826904296875,93.43576826196474
GMSC,LBagExecutorMAXChunk,25,4,500,90,10798.0,120.0009994506836,3394.0,89.98258209228516,93.16372111089531
elecNormNew,LBagExecutorMAXChunk,25,4,50,302,35940.0,119.91600036621094,121.0,299.7098083496094,80.4346614655893
GMSC,OzaBagExecutorMAXChunk,25,4,50,205,24559.0,119.86000061035156,139.0,204.8973846435547,93.63907136154066
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,232,25888.0,119.86499786376953,2004.0,215.97630310058594,67.79580904364266
airlines,OzaBagExecutorMAXChunk,25,4,2000,105,12000.0,128.56500244140625,17771.0,93.33799743652344,60.41
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,326,38000.0,122.91500091552734,6085.0,309.15673828125,93.50555555555556
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,674,45244.0,67.81500244140625,614.0,667.1680297851562,77.6483997854461
airlines,LBagExecutorMAXChunk,25,4,50,6,600.0,120.55000305175781,6125.0,4.977187633514404,76.54545454545455
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,66,7800.0,120.0459976196289,462.0,64.97509765625,93.58709677419354
airlines,OzaBagAdwinExecutorMAXChunk,25,4,2000,30,3600.0,119.96199798583984,41562.0,30.009504318237305,66.0
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,50,171,20366.0,119.99800109863281,293.0,169.71949768066406,71.38216184288245
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,285,32309.0,119.94400024414062,178.0,269.36737060546875,79.7482872996683
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,600,71350.0,120.86799621582031,80.0,590.3134155273438,93.47685834502104
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,1364,38831.0,33.4739990234375,1632.0,1160.03466796875,74.98031549509923
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,358,37882.0,119.88200378417969,5991.0,315.9940490722656,75.97402597402598
covtypeNorm,LBagExecutorMAXChunk,25,4,500,19,1800.0,119.94000244140625,19406.0,15.007503509521484,48.23076923076923
covtypeNorm,OzaBagExecutorMAXChunk,25,4,50,181,21550.0,120.01399993896484,273.0,179.5623779296875,67.5906976744186
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,43,4000.0,142.802001953125,58916.0,28.01081085205078,65.10000000000001
airlines,OzaBagExecutorMAXChunk,25,4,500,20,2400.0,119.94300079345703,15525.0,20.009504318237305,71.3157894736842
airlines,OzaBagExecutorMAXChunk,25,4,50,181,19800.0,120.37999725341797,302.0,164.47915649414062,63.26075949367088
elecNormNew,LBagExecutorMAXChunk,25,4,500,603,41888.0,75.62100219726562,867.0,553.920166015625,77.81724171257369
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,787,44794.0,57.77899932861328,539.0,775.264404296875,77.38745654038922
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,40,4000.0,123.947998046875,45981.0,32.27159881591797,30.45
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,2000,147,17371.0,119.81300354003906,8113.0,144.98426818847656,78.26426387352808
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,72,6000.0,127.55799865722656,10331.0,47.03742599487305,65.47272727272727
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,50,1243,42185.0,36.698001861572266,41.0,1149.517578125,79.22392310430759
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,50,31,3600.0,120.20999908447266,1071.0,29.94759178161621,70.50704225352112
GMSC,OzaBagExecutorMAXChunk,25,4,500,2225,148335.0,67.6729965209961,221.0,2191.937744140625,93.48665742212602
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,50,1060,44191.0,42.89699935913086,47.0,1030.165283203125,79.5971998821957
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,588,66000.0,120.70999908447266,3479.0,546.7649536132812,93.4453125
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,7,600.0,120.24700164794922,5696.0,4.989729404449463,71.27272727272728
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,134,15574.0,119.81999969482422,2262.0,129.97830200195312,80.91415682632346
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,32,3600.0,119.95700073242188,45742.0,30.010753631591797,37.25
elecNormNew,OzaBagExecutorMAXChunk,25,4,2000,151,17970.0,119.8219985961914,7952.0,149.9724578857422,79.81214777708203
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,23,2400.0,119.9990005493164,1489.0,20.000165939331055,72.68085106382979
elecNormNew,LBagExecutorMAXChunk,25,4,2000,66,7800.0,120.0009994506836,19438.0,64.99945831298828,74.6896551724138
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,1283,42510.0,35.45199966430664,40.0,1199.0860595703125,78.38907206782855
GMSC,LBagExecutorMAXChunk,25,4,50,418,49717.0,119.97100067138672,94.0,414.4084777832031,93.34568224374334
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,782,45312.0,58.1879997253418,524.0,778.71728515625,77.86084084620191
covtypeNorm,OzaBagExecutorMAXChunk,25,4,500,111,13000.0,120.51699829101562,3907.0,107.86859893798828,55.696
GMSC,OzaBagExecutorMAXChunk,25,4,500,247,29351.0,119.83799743652344,1219.0,244.9223175048828,93.66053169734151
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,500,41,4500.0,123.3030014038086,12893.0,36.495460510253906,68.27499999999999
airlines,OzaBagASHTExecutorMAXChunk,25,4,50,116,13600.0,120.30899810791016,391.0,113.04225158691406,63.571955719557195
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,500,1213,41075.0,37.61899948120117,444.0,1091.8685302734375,77.35304990757855
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,50,72,4850.0,120.30799865722656,1237.0,40.31319808959961,68.20833333333334
airlines,LBagExecutorMAXChunk,25,4,2000,5,600.0,119.93499755859375,79889.0,5.002709865570068,78.0
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,21,2400.0,119.947998046875,51400.0,20.008670806884766,61.25000000000001
covtypeNorm,OzaBagASHTExecutorMAXChunk,25,4,2000,113,12571.0,120.0009994506836,15649.0,104.75746154785156,50.26014568158168
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,500,18,1800.0,119.94300079345703,23764.0,15.007128715515137,73.46153846153847
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,128,14500.0,120.73999786376953,3562.0,120.09276580810547,52.22857142857143
GMSC,LBagExecutorMAXChunk,25,4,2000,749,85819.0,119.96800231933594,2694.0,715.3490600585938,93.49550817833665
elecNormNew,OzaBagExecutorMAXChunk,25,4,500,156,18569.0,119.81400299072266,1884.0,154.9818878173828,80.30881620454923
covtypeNorm,LBagExecutorMAXChunk,25,4,50,15,1800.0,120.20500183105469,1975.0,14.974418640136719,63.25714285714285
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,50,68,7791.0,120.0009994506836,710.0,64.9244613647461,76.68259914739699
GMSC,OzaBagASHTExecutorMAXChunk,25,4,50,217,25757.0,119.84700012207031,133.0,214.91567993164062,93.4959349593496
GMSC,OzaBagAdwinExecutorMAXChunk,25,4,2000,198,23361.0,119.822998046875,6213.0,194.9625701904297,93.59580543982024
covtypeNorm,AdaptiveRandomForestExecutorMAXChunk,25,4,500,25,3000.0,121.4489974975586,12906.0,24.70172691345215,49.84
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,178,19897.0,119.8290023803711,11491.0,166.04493713378906,78.30362630608482
elecNormNew,AdaptiveRandomForestExecutorMAXChunk,25,4,500,41,4800.0,119.97599792480469,7840.0,40.00800323486328,78.3953488372093
covtypeNorm,LBagExecutorMAXChunk,25,4,50,77,9000.0,120.31600189208984,556.0,74.80301666259766,70.79329608938548
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,142,16772.0,119.8489990234375,201.0,139.94276428222656,82.53797392656381
covtypeNorm,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,8,600.0,119.93299865722656,77260.0,5.002793312072754,0.0
covtypeNorm,OzaBagAdwinExecutorMAXChunk,25,4,2000,107,12000.0,126.01399993896484,17662.0,95.2275161743164,51.11
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,50,333,39534.0,119.91400146484375,114.0,329.686279296875,93.45304427109716
airlines,OzaBagExecutorMAXChunk,25,4,2000,31,3600.0,119.96800231933594,41264.0,30.00800132751465,66.8125
elecNormNew,OzaBagAdwinExecutorMAXChunk,25,4,2000,1160,38852.0,39.31700134277344,1920.0,988.1730346679688,75.99587539346575
GMSC,OzaBagExecutorMAXChunk,25,4,2000,1202,143520.0,119.8740005493164,1349.0,1197.257080078125,93.52035048049746
airlines,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,72,6000.0,152.77999877929688,46133.0,39.27215576171875,62.375
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,2000,65,7800.0,119.98799896240234,19580.0,65.00650024414062,93.41379310344827
elecNormNew,OzaBagExecutorMAXChunk,25,4,50,712,45312.0,64.02200317382812,54.0,707.7566528320312,78.52503203570323
airlines,OzaBagASHTExecutorMAXChunk,25,4,500,212,22500.0,121.04399871826172,2659.0,185.88282775878906,63.80454545454546
GMSC,StreamingRandomPatchesExecutorMAXChunk,25,4,500,36,4200.0,119.97100067138672,8699.0,35.008460998535156,93.89189189189189
elecNormNew,OzaBagASHTExecutorMAXChunk,25,4,500,1418,39968.0,32.095001220703125,396.0,1245.302978515625,76.98388567953785
covtypeNorm,LBagExecutorMAXChunk,25,4,500,95,11381.0,119.81300354003906,4587.0,94.98969268798828,56.30916276077566
GMSC,OzaBagASHTExecutorMAXChunk,25,4,2000,252,29950.0,119.83999633789062,4805.0,249.91656494140625,93.54203935599284
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,196,21000.0,120.46099853515625,2836.0,174.3302764892578,64.14146341463415
GMSC,OzaBagExecutorMAXChunk,25,4,2000,2165,144797.0,69.67400360107422,923.0,2078.20703125,93.44944221517258
GMSC,AdaptiveRandomForestExecutorMAXChunk,25,4,500,607,71898.0,119.93000030517578,808.0,599.4996948242188,93.47040533348273
elecNormNew,StreamingRandomPatchesExecutorMAXChunk,25,4,50,19,1800.0,120.18199920654297,1980.0,14.97728443145752,81.08571428571429
airlines,OzaBagAdwinExecutorMAXChunk,25,4,500,109,12500.0,121.61900329589844,4223.0,102.77999114990234,62.575
airlines,StreamingRandomPatchesExecutorMAXChunk,25,4,2000,8,600.0,119.93699645996094,84131.0,5.002626419067383,78.0
