,dataset,algorithm,batch_size,acc,instances,time,JPI,joules,cores,label,delay,IPS,delay_s
68,airlines,ARFMB,50,65.71428571428571,8415.0,599.2739868164062,0.24538020524433418,2045.3314549125298,4,MB-500,2188.0,14.041991117792373,2.188
8,GMSC,SRPMB,50,93.40208177361316,41457.0,599.3740234375,0.04554080873246186,1873.5254139405417,4,MB-500,405.0,69.1671617035351,0.405
43,GMSC,OBMB,50,93.50716905635213,150000.0,308.364990234375,0.006335379188712521,933.2527746775793,4,MB-500,60.0,486.43654354533385,0.06
7,GMSC,OBAdwinMB,50,93.34644881627209,150000.0,409.2739868164063,0.007971250556297283,1179.1899379837178,4,MB-500,77.0,366.5026481814677,0.077
52,GMSC,OBASHTMB,50,93.44248082694232,150000.0,209.343994140625,0.00456306905370844,663.3688203075048,4,MB-500,43.0,716.5240188320798,0.043
96,GMSC,LBagMB,50,93.37219495091163,114130.0,599.510986328125,0.015284450063211122,1725.7351963588167,4,MB-500,148.0,190.37182404115984,0.148
63,GMSC,ARFMB,50,93.5007314095047,82767.0,599.6069946289062,0.021080599289964683,1732.0878638233362,4,MB-500,205.0,138.03541443212163,0.205
4,elecNormNew,SRPMB,500,79.59745327582665,24845.0,599.2830200195312,2.4167313652336793,1801.2296309407552,4,MB-500,6919.0,41.457874109615645,6.919
5,elecNormNew,SRPMB,500,79.59745327582665,24845.0,599.2830200195312,2.4167313652336793,1801.2296309407552,4,MB-500,6919.0,41.457874109615645,6.919
44,elecNormNew,OBMB,500,77.04186378648576,45312.0,82.072998046875,0.006175847457627118,260.99213378906245,4,MB-500,550.0,552.0938807928108,0.55
76,elecNormNew,OBAdwinMB,500,78.35178077300723,45312.0,169.11500549316406,0.011595314630820183,504.85335338915405,4,MB-500,1034.0,267.9360111650861,1.034
6,elecNormNew,OBASHTMB,500,77.33196465232527,45312.0,214.1419982910156,0.014265171668578226,626.3250927459028,4,MB-500,1297.0,211.59791335477175,1.297
20,elecNormNew,LBagMB,500,77.55065607426582,45312.0,350.20098876953125,0.020165326732790454,1077.4060587451443,4,MB-500,2170.0,129.3885552956563,2.17
21,elecNormNew,LBagMB,500,77.55065607426582,45312.0,350.20098876953125,0.020165326732790454,1077.4060587451443,4,MB-500,2170.0,129.3885552956563,2.17
41,elecNormNew,ARFMB,500,77.82059576383224,36051.0,599.7839965820312,0.05135533020372006,1835.4490816504801,4,MB-500,4674.0,60.106638732348,4.674
40,covtypeNorm,SRPMB,500,58.83846153846154,13500.0,601.041015625,0.1389464643378484,1863.5026026151468,4,MB-500,12680.0,22.46102952884481,12.68
89,covtypeNorm,OBMB,500,70.17328056476629,37896.0,599.3629760742188,0.047331122051954784,1774.0157034745703,4,MB-500,4784.0,63.2271286561874,4.784
9,covtypeNorm,OBAdwinMB,500,66.93527972323011,24202.0,599.2750244140625,0.07343343616222489,1760.418447061988,4,MB-500,7093.0,40.385464125863344,7.093
23,covtypeNorm,OBASHTMB,500,77.37468340591461,55381.0,599.3569946289062,0.03276100761339381,1794.4484965565441,4,MB-500,3385.0,92.40069023352154,3.385
95,covtypeNorm,LBagMB,500,64.53633447064216,20137.0,599.27001953125,0.09108278920683346,1813.7650060487908,4,MB-500,8725.0,33.60254867372006,8.725
3,covtypeNorm,ARFMB,500,66.90044103824742,28162.0,599.301025390625,0.062018681881852736,1730.1177906235678,4,MB-500,5948.0,46.99140967036387,5.948
26,airlines,SRPMB,500,65.05050505050505,12380.0,599.2570190429688,0.17603010721104423,2140.872939486417,4,MB-500,17895.0,20.658915301102734,17.895
83,airlines,OBMB,500,63.33692142088268,23725.0,599.281982421875,0.0810068780534534,1888.1196058904475,4,MB-500,7775.0,39.58904271428333,7.775
48,airlines,OBAdwinMB,500,63.79420589247946,20831.0,599.2789916992188,0.08964210145382437,1846.6244314731694,4,MB-500,8593.0,34.76010387238001,8.593
54,airlines,OBASHTMB,500,64.65458618344734,25499.0,599.2769775390625,0.07536464945084247,1897.2726009449025,4,MB-500,7151.0,42.54960720285288,7.151
37,airlines,LBagMB,500,65.12156328107248,4901.0,599.2429809570312,0.380657379755523,1832.7029423051315,4,MB-500,32646.0,8.17865232592758,32.646
80,airlines,ARFMB,500,64.38453713123093,10330.0,599.2630004882812,0.19228883764474355,1961.0251752724375,4,MB-500,18112.0,17.237840466678378,18.112
73,GMSC,SRPMB,500,93.4767504696225,39361.0,599.322021484375,0.04804598325341743,1873.38944992499,4,MB-500,4481.0,65.67587805719597,4.481
24,GMSC,OBMB,500,93.4515050167224,150000.0,317.45001220703125,0.00659961578044597,972.9325588533851,4,MB-500,615.0,472.5153385792739,0.615
34,GMSC,OBAdwinMB,500,93.45351170568564,150000.0,247.28599548339844,0.0051622334062727945,756.8466561983138,4,MB-500,500.0,606.5850987912911,0.5
10,GMSC,OBASHTMB,500,93.37591973244147,150000.0,448.5090026855469,0.008941046805046805,1324.9361185560588,4,MB-500,854.0,334.4414473329227,0.854
49,GMSC,LBagMB,500,93.465597214942,101611.0,599.614013671875,0.018578187557641276,1867.8552550320221,4,MB-500,1661.0,169.46068251100664,1.661
78,GMSC,ARFMB,500,93.47481238941651,98842.0,599.3560180664062,0.020286504882502682,1986.4527989602743,4,MB-500,1827.0,164.9136690391064,1.827
15,elecNormNew,SRPMB,2000,77.29786983641284,27491.0,599.2999877929688,0.0683752640341073,1855.859660828473,4,MB-500,26887.0,45.87185142659624,26.887
27,elecNormNew,OBMB,2000,76.30442314355005,45295.0,50.04600143432617,0.0046621931440896,185.41081108313338,4,MB-500,1665.0,905.0673121096245,1.665
13,elecNormNew,OBAdwinMB,2000,76.67851865533801,45312.0,242.16700744628903,0.016352592396421846,720.6351992696125,4,MB-500,5751.0,187.11054192652517,5.751
46,elecNormNew,OBASHTMB,2000,75.97894347986701,45312.0,148.11099243164062,0.01015870824285743,439.8527515452103,4,MB-500,3781.0,305.932728260621,3.781
17,elecNormNew,LBagMB,2000,75.4571481344662,45312.0,287.19000244140625,0.02011387711864407,890.2890075683594,4,MB-500,7374.0,157.7770800334345,7.374
88,elecNormNew,ARFMB,2000,76.90247506464722,45312.0,590.3170166015625,0.0397400370123381,1780.5430161840072,4,MB-500,15042.0,76.75875627109623,15.042
30,covtypeNorm,SRPMB,2000,51.65415059874163,11854.0,599.281982421875,0.15944262541438756,1844.727446522838,4,MB-500,60792.0,19.780337716970056,60.792
58,covtypeNorm,OBMB,2000,65.3307539052349,36633.0,599.3369750976562,0.04965916846531142,1799.1624418965416,4,MB-500,19357.0,61.122542946780484,19.357
97,covtypeNorm,OBAdwinMB,2000,71.08088077079398,43827.0,599.3109741210938,0.04168906311960813,1800.9950952237539,4,MB-500,17016.0,73.12897959906961,17.016
12,covtypeNorm,OBASHTMB,2000,69.56458353581495,43156.0,599.35400390625,0.042035045935980224,1791.2138169757627,4,MB-500,17364.0,72.00419070988703,17.364
53,covtypeNorm,LBagMB,2000,69.41295674751441,33582.0,599.3270263671875,0.0552984525775002,1830.5425109807643,4,MB-500,22300.0,56.032847715139475,22.3
16,covtypeNorm,ARFMB,2000,57.51761942051685,27540.0,599.2930297851562,0.06682110736032304,1819.8860953027074,4,MB-500,23191.0,45.9541470219885,23.191
93,airlines,SRPMB,2000,62.82862489974156,13221.0,599.2760009765625,0.17080642594051135,2175.730059210091,4,MB-500,65751.0,22.06162098674976,65.751
39,airlines,OBMB,2000,63.07333333333334,32000.0,601.3369750976562,0.06694149828767124,2122.1428975980575,4,MB-500,26990.0,53.21475532882914,26.99
85,airlines,OBAdwinMB,2000,63.11535635562087,34664.0,599.3109741210938,0.06109372943605328,2073.844175906973,4,MB-500,25053.0,57.83975514687633,25.053
36,airlines,OBASHTMB,2000,63.18924972004479,24325.0,599.2969970703125,0.07784203071984683,1869.4782489431723,4,MB-500,28825.0,40.589223905532215,28.825
42,airlines,LBagMB,2000,60.18929310854777,5381.0,599.2459716796875,0.3580122772507757,1847.0813277913917,4,MB-500,122907.0,8.979618143976918,122.907
57,airlines,ARFMB,2000,62.07371684464347,10709.0,599.2680053710938,0.18846736338925382,1986.0440298222888,4,MB-500,63076.0,17.870134737743097,63.076
22,GMSC,SRPMB,2000,93.36180039650552,47901.0,599.3150024414062,0.03962345086131875,1870.8908297016676,4,MB-500,14664.0,79.92624880883602,14.664
18,GMSC,OBMB,2000,93.44256756756756,150000.0,264.62701416015625,0.005561188524590164,817.578174691122,4,MB-500,2092.0,566.8355533393039,2.092
28,GMSC,OBAdwinMB,2000,93.44391891891892,150000.0,333.593994140625,0.007416640522875817,1094.755192535999,4,MB-500,2530.0,449.64838286857224,2.53
60,GMSC,OBASHTMB,2000,93.3695945945946,150000.0,357.5690002441406,0.007189507864028412,1059.3729969181427,4,MB-500,2787.0,419.4994529659538,2.787
31,GMSC,LBagMB,2000,93.48908464189964,101218.0,599.3590087890625,0.01827455408314289,1829.4432983733486,4,MB-500,6994.0,168.87708120797183,6.994
14,GMSC,ARFMB,2000,93.42174705051158,60739.0,599.3090209960938,0.03006745964195427,1809.0885062233458,4,MB-500,11020.0,101.34838267417952,11.02
49,elecNormNew,SRPMB,50,81.99631351178074,25006.0,599.4910278320312,0.08170508499447736,2027.8651048896727,4,MB-500,650.0,41.71205045458382,0.65
75,elecNormNew,OBMB,50,78.71282753744863,45312.0,70.19300079345703,0.005845210011219297,241.44400982146567,4,MB-500,46.0,645.5344477055569,0.046
54,elecNormNew,OBAdwinMB,50,79.65401440501967,45312.0,271.2959899902344,0.017758761475988698,788.1148509216308,4,MB-500,159.0,167.02052987082877,0.159
65,elecNormNew,OBASHTMB,50,79.22539878927135,45312.0,304.3760070800781,0.019754700741525424,878.8857204437256,4,MB-500,176.0,148.8685012813079,0.176
89,elecNormNew,LBagMB,50,81.29114930847068,45312.0,289.2380065917969,0.02147295263741486,950.7550624155776,4,MB-500,182.0,156.65990971908843,0.182
82,elecNormNew,ARFMB,50,79.59331103678929,37425.0,599.3820190429688,0.04794067546858422,1780.4620839567744,4,MB-500,428.0,62.43931050810695,0.428
67,covtypeNorm,SRPMB,50,76.75820495646349,9008.0,599.2739868164062,0.19295934477994867,1724.5773620605469,4,MB-500,1818.0,15.031521804999844,1.818
77,covtypeNorm,OBMB,50,79.65828786116826,55945.0,599.5289916992188,0.03197571367518462,1772.7044677566541,4,MB-500,325.0,93.314920169978,0.325
72,covtypeNorm,OBAdwinMB,50,76.67051641643293,30355.0,599.4760131835938,0.059215477478083,1778.134706991044,4,MB-500,564.0,50.63588756253299,0.564
30,covtypeNorm,OBASHTMB,50,72.08252931571917,33735.0,599.5029907226562,0.053093210317054385,1774.8255817920326,4,MB-500,511.0,56.27161252245792,0.511
92,covtypeNorm,LBagMB,50,76.96967074806386,23163.0,599.323974609375,0.0798480714553762,1829.1455518114697,4,MB-500,741.0,38.64854566363224,0.741
84,covtypeNorm,ARFMB,50,82.28366741087858,40809.0,599.4879760742188,0.04326303991217479,1752.3325302474316,4,MB-500,415.0,68.07309175279889,0.415
73,airlines,SRPMB,50,65.5046339596973,11811.0,599.2670288085938,0.16295250097374622,1906.3942042951296,4,MB-500,1778.0,19.709076976054426,1.778
0,airlines,OBMB,50,63.650727650727646,24100.0,601.4210205078125,0.07986539176344755,1907.0653749009157,4,MB-500,761.0,40.07176200733898,0.761
53,airlines,OBAdwinMB,50,67.12787520930642,34091.0,599.3060302734375,0.05872575695109502,1979.9051600864957,4,MB-500,521.0,56.884126436114364,0.521
18,airlines,OBASHTMB,50,64.85728427652204,24294.0,599.2689819335938,0.07276333803857911,1748.0780376019004,4,MB-500,704.0,40.53939171290542,0.704
85,airlines,LBagMB,50,62.2444011684518,8266.0,599.2579956054688,0.25448713620693814,2080.1873386337684,4,MB-500,2146.0,13.793725007621017,2.146
66,airlines,ARFMB,50,65.49220585095024,14099.0,599.2760009765625,0.16398241530565963,2290.1139949245626,4,MB-500,1366.0,23.526722206503656,1.366
7,GMSC,SRPMB,50,93.44350036796682,44891.0,599.4450073242188,0.040231332010307756,1789.442156479385,4,MB-500,373.0,74.88760345237147,0.373
41,GMSC,OBMB,50,93.46248749583197,150000.0,227.63400268554688,0.004930818685669042,722.5892664821018,4,MB-500,45.0,658.9525212857135,0.045
6,GMSC,OBAdwinMB,50,93.37445815271758,150000.0,260.3370056152344,0.005327758333333333,782.1499912452698,4,MB-500,52.0,576.1762514150324,0.052
50,GMSC,OBASHTMB,50,93.3617872624208,150000.0,287.4909973144531,0.005840429741650913,859.5926473577891,4,MB-500,54.0,521.7554685231843,0.054
94,GMSC,LBagMB,50,93.34238714222988,97983.0,599.3090209960938,0.01971774358536451,1913.8301287001864,4,MB-500,174.0,163.4932840442571,0.174
61,GMSC,ARFMB,50,93.50566014891942,82645.0,599.3270263671875,0.024241748277183072,1981.3981791196998,4,MB-500,206.0,137.8963343284409,0.206
4,elecNormNew,SRPMB,500,80.4115461560446,17995.0,599.2830200195312,0.10247616306959313,1823.618778211309,4,MB-500,9355.0,30.02754858533039,9.355
42,elecNormNew,OBMB,500,77.66892796572347,45312.0,207.1360015869141,0.015005743726612371,661.2211583125128,4,MB-500,1253.0,218.7548260700935,1.253
74,elecNormNew,OBAdwinMB,500,78.64634472909043,45312.0,133.28500366210938,0.009363948018150275,403.9480150357945,4,MB-500,781.0,339.96322733253913,0.781
5,elecNormNew,OBASHTMB,500,77.8653039364456,45312.0,171.1179962158203,0.012004553110853773,522.919590920395,4,MB-500,1051.0,264.7997346979849,1.051
19,elecNormNew,LBagMB,500,77.51495135231634,45312.0,327.2030029296875,0.021822144060746212,971.591479248453,4,MB-500,2014.0,138.4828366313529,2.014
39,elecNormNew,ARFMB,500,79.47385996809024,27451.0,599.2750244140625,0.06470172116696493,1759.3198677321734,4,MB-500,5929.0,45.807014945834005,5.929
38,covtypeNorm,SRPMB,500,59.100046389361374,6967.0,599.260009765625,0.2587699153150567,1782.7985290527345,4,MB-500,25342.0,11.626005217209213,25.342
87,covtypeNorm,OBMB,500,78.3229592167542,62192.0,599.718994140625,0.02912937709325132,1795.8007568583357,4,MB-500,3005.0,103.70190140320439,3.005
8,covtypeNorm,OBAdwinMB,500,76.5234446268929,44348.0,599.3270263671875,0.0414102724595813,1816.2405392827404,4,MB-500,4076.0,73.9963292975703,4.076
21,covtypeNorm,OBASHTMB,500,67.78625954198473,31285.0,599.3280029296875,0.05640958978642914,1745.344037808962,4,MB-500,5623.0,52.20013055800818,5.623
93,covtypeNorm,LBagMB,500,59.99125764955664,16514.0,599.3759765625,0.107617379957963,1757.7673881733192,4,MB-500,10605.0,27.551988477599586,10.605
3,covtypeNorm,ARFMB,500,69.04175268029566,30534.0,599.3330078125,0.061612208884123526,1863.645489462792,4,MB-500,5467.0,50.946635012554644,5.467
24,airlines,SRPMB,500,64.79392125259038,9186.0,599.2680053710938,0.22261870344394355,2012.2961163963776,4,MB-500,20120.0,15.328700877851162,20.12
81,airlines,OBMB,500,62.07698427268833,16841.0,599.280029296875,0.11018809975263859,1832.0768354510042,4,MB-500,10254.0,28.102054426474478,10.254
46,airlines,OBAdwinMB,500,63.9185726028722,21181.0,599.2949829101562,0.08737605356927339,1833.2603812688872,4,MB-500,8228.0,35.34319592856556,8.228
52,airlines,OBASHTMB,500,64.51536549765277,25849.0,599.2890014648438,0.0740465219268907,1892.8321050841112,4,MB-500,6880.0,43.132778904363704,6.88
35,airlines,LBagMB,500,63.92024078254327,5816.0,599.2429809570312,0.329661171278629,1883.4986616195388,4,MB-500,32369.0,9.70557884668329,32.369
78,airlines,ARFMB,500,64.91035492133187,8699.0,599.2650146484375,0.22487886262599513,1934.4801017237714,4,MB-500,22053.0,14.516115220080588,22.053
71,GMSC,SRPMB,500,93.41374855985757,57786.0,599.3400268554688,0.03474624828326417,1985.7803582104134,4,MB-500,3045.0,96.41605334318032,3.045
22,GMSC,OBMB,500,93.4494983277592,150000.0,204.27999877929688,0.004980929133858267,723.3442161499984,4,MB-500,413.0,734.286278129751,0.413
32,GMSC,OBAdwinMB,500,93.48494983277592,150000.0,284.3039855957031,0.006633104325699746,975.4231017251052,4,MB-500,545.0,527.6042813318444,0.545
9,GMSC,OBASHTMB,500,93.36722408026756,150000.0,204.29800415039065,0.004795923211169285,696.5385356164105,4,MB-500,406.0,734.2215633667176,0.406
47,GMSC,LBagMB,500,93.54194181990586,148145.0,599.5910034179688,0.014066678880329687,2061.868934535021,4,MB-500,1171.0,247.0767559144473,1.171
76,GMSC,ARFMB,500,93.50377698911512,101374.0,599.3690185546875,0.020474866337441826,2059.7049386016593,4,MB-500,1726.0,169.13453458847815,1.726
14,elecNormNew,SRPMB,2000,76.84199504380301,30651.0,599.2990112304688,0.06163911912952785,1868.4092503832987,4,MB-500,22024.0,51.14475316264577,22.024
25,elecNormNew,OBMB,2000,76.4130033247137,45312.0,142.10400390625,0.010250884085926299,445.9838719609957,4,MB-500,3640.0,318.8650478131045,3.64
12,elecNormNew,OBAdwinMB,2000,76.14517916512746,45312.0,212.1540069580078,0.014339585607130629,629.4437948862711,4,MB-500,5311.0,213.5806938068755,5.311
44,elecNormNew,OBASHTMB,2000,76.20289988917621,45312.0,88.09600067138672,0.006535738851605107,274.62527839351935,4,MB-500,2505.0,514.3479800975481,2.505
16,elecNormNew,LBagMB,2000,75.13450721447786,34712.0,599.2789916992188,0.05155527809365099,1769.7389124831875,4,MB-500,18199.0,57.92293819874489,18.199
86,elecNormNew,ARFMB,2000,76.94792558573987,27694.0,599.3090209960938,0.06539349074609205,1793.9719530422026,4,MB-500,23376.0,46.209883432040826,23.376
28,covtypeNorm,SRPMB,2000,47.06867671691792,9761.0,599.2630004882812,0.19093989464134853,1821.9983581874683,4,MB-500,64532.0,16.28834083206657,64.532
56,covtypeNorm,OBMB,2000,59.54799827808868,25230.0,599.3189697265625,0.07131864221425659,1773.6779290192321,4,MB-500,28210.0,42.09778310790181,28.21
95,covtypeNorm,OBAdwinMB,2000,67.927292457949,38860.0,599.3049926757812,0.04792040801868757,1835.5559205937627,4,MB-500,17494.0,64.84177584855016,17.494
11,covtypeNorm,OBASHTMB,2000,62.39802490339201,29948.0,599.301025390625,0.06044803693799179,1784.3969308003893,4,MB-500,24153.0,49.971548072156,24.153
51,covtypeNorm,LBagMB,2000,64.78461912874178,26654.0,599.3330078125,0.06899160678632506,1818.6713513373454,4,MB-500,24436.0,44.47277165208068,24.436
15,covtypeNorm,ARFMB,2000,61.39908890115958,30976.0,599.3389892578125,0.06001333027417148,1838.5395215759559,4,MB-500,20846.0,51.68360569760183,20.846
91,airlines,SRPMB,2000,61.80102677951991,9207.0,599.2659912109375,0.2323728867320075,2044.8228397443654,4,MB-500,77478.0,15.363795267933366,77.478
37,airlines,OBMB,2000,62.58076923076923,28000.0,604.8300170898438,0.07305344155844155,2028.1600009432707,4,MB-500,28730.0,46.293998658867444,28.73
83,airlines,OBAdwinMB,2000,62.59236326109391,26225.0,599.2940063476562,0.07552233780583231,1955.4295110224807,4,MB-500,25379.0,43.759823596144265,25.379
34,airlines,OBASHTMB,2000,63.698454708443606,25426.0,599.291015625,0.07522192640328511,1885.1967468707232,4,MB-500,27391.0,42.42679989701372,27.391
40,airlines,LBagMB,2000,58.0810066850177,7086.0,599.2570190429688,0.31708966130163346,2018.694156003018,4,MB-500,106953.0,11.824642473636024,106.953
55,airlines,ARFMB,2000,62.292093871041246,6389.0,599.2570190429688,0.3000846314575855,1886.5680671455648,4,MB-500,83979.0,10.66153552978557,83.979
20,GMSC,SRPMB,2000,93.36473165388828,47650.0,599.3099975585938,0.03947489406109064,1857.148832471105,4,MB-500,14762.0,79.50810130668864,14.762
17,GMSC,OBMB,2000,93.43581081081082,150000.0,332.7250061035156,0.006949501639344264,1026.156645873023,4,MB-500,2563.0,450.82274325162325,2.563
26,GMSC,OBAdwinMB,2000,93.46418918918918,150000.0,191.52999877929688,0.0039655307262569835,575.392496332776,4,MB-500,1690.0,783.1671328565476,1.69
58,GMSC,OBASHTMB,2000,93.36148648648648,150000.0,428.7229919433594,0.00837194904458599,1237.6713940662944,4,MB-500,3134.0,349.87626700416666,3.134
29,GMSC,LBagMB,2000,93.48094437370604,104883.0,599.3419799804688,0.017555622625163844,1821.0564643322386,4,MB-500,6791.0,174.99691912690298,6.791
13,GMSC,ARFMB,2000,93.4948009130104,96632.0,599.3579711914062,0.019413798167856065,1855.4324165811913,4,MB-500,7761.0,161.22585273691197,7.761
51,elecNormNew,SRPMB,50,82.59662699247171,23827.0,599.2940063476562,0.08435006047449349,1990.8535904727871,4,MB-500,714.0,39.75844868733382,0.714
77,elecNormNew,OBMB,50,78.6421280544386,45312.0,115.2689971923828,0.008382959230416858,358.89158044763514,4,MB-500,73.0,393.09789365456805,0.073
56,elecNormNew,OBAdwinMB,50,79.71366709380938,45312.0,298.3970031738281,0.020382992597632894,906.5714791680774,4,MB-500,167.0,151.8513909927036,0.167
67,elecNormNew,OBASHTMB,50,79.37121647297954,45312.0,124.35700225830078,0.00920510449583453,398.9962801270566,4,MB-500,81.0,364.37031431396895,0.081
91,elecNormNew,LBagMB,50,81.48115416906015,45312.0,452.2789916992188,0.030149514093588795,1346.1308540381096,4,MB-500,267.0,100.18594900851386,0.267
84,elecNormNew,ARFMB,50,80.21114657500614,44853.0,599.3930053710938,0.04054959205468897,1801.9149211880049,4,MB-500,376.0,74.83070305805586,0.376
69,covtypeNorm,SRPMB,50,77.04323570432356,10805.0,599.2769775390625,0.17073892615997874,1827.3828129027986,4,MB-500,1587.0,18.03006023086495,1.587
79,covtypeNorm,OBMB,50,79.62613858595113,56809.0,599.7479858398438,0.034624294735570556,1949.8962497424204,4,MB-500,326.0,94.72145191192061,0.326
74,covtypeNorm,OBAdwinMB,50,69.52446667816686,17441.0,599.4719848632812,0.10972464925745991,1896.2216496454478,4,MB-500,969.0,29.09393673163507,0.969
32,covtypeNorm,OBASHTMB,50,74.44503104809313,39827.0,599.4500122070312,0.046013551152191606,1812.7741311508696,4,MB-500,435.0,66.43923461335255,0.435
94,covtypeNorm,LBagMB,50,79.2084259630453,27489.0,599.3179931640625,0.06868118466451659,1870.2456824256344,4,MB-500,634.0,45.86713616735168,0.634
86,covtypeNorm,ARFMB,50,78.69046855970771,31252.0,599.5070190429688,0.05761647048895574,1787.235571462808,4,MB-500,533.0,52.12949808309094,0.533
75,airlines,SRPMB,50,65.68385504610988,7749.0,599.25,0.2341812272125861,1794.4574175824175,4,MB-500,2456.0,12.93116395494368,2.456
0,airlines,OBMB,50,62.32302802658192,17355.0,599.2739868164062,0.11088579860183913,1899.9286068318315,4,MB-500,1007.0,28.960042287496925,1.007
55,airlines,OBAdwinMB,50,67.56379145525406,27248.0,599.6199951171875,0.07696358452523638,2075.025315216148,4,MB-500,640.0,45.442113708490915,0.64
18,airlines,OBASHTMB,50,65.19996489277669,34231.0,599.2999877929688,0.06529998202485882,2214.2239420666156,4,MB-500,528.0,57.11830585223585,0.528
87,airlines,LBagMB,50,66.50413398346406,4767.0,599.2470092773438,0.3947007589345092,1860.5715010828856,4,MB-500,3494.0,7.954983381141473,3.494
68,airlines,ARFMB,50,66.01796407185628,8066.0,599.6190185546875,0.229026718845419,1830.8990252165268,4,MB-500,2235.0,13.451874857875861,2.235
7,GMSC,SRPMB,50,93.43459945113533,57259.0,599.4390258789062,0.031104825314108703,1764.6605011378294,4,MB-500,305.0,95.52097465800799,0.305
43,GMSC,OBMB,50,93.48249416472156,150000.0,373.2739868164063,0.00795050389863548,1174.5578974048997,4,MB-500,67.0,401.84959385818934,0.067
6,GMSC,OBAdwinMB,50,93.45315105035012,150000.0,403.3500061035156,0.008304140921409213,1228.4139210274548,4,MB-500,74.0,371.88545365114993,0.074
52,GMSC,OBASHTMB,50,93.39246415471824,150000.0,232.36199951171875,0.005436512345679012,792.8277483339662,4,MB-500,46.0,645.5444535475132,0.046
96,GMSC,LBagMB,50,93.38617473251824,134919.0,599.4929809570312,0.015570886477298337,2081.6858011527197,4,MB-500,129.0,225.0551787689243,0.129
63,GMSC,ARFMB,50,93.5161856544115,83797.0,599.3469848632812,0.02312330526588923,1919.5584184319684,4,MB-500,202.0,139.81383425014673,0.202
4,elecNormNew,SRPMB,500,80.59507829977629,22850.0,599.2830200195312,0.08066747636159236,1825.8339276906984,4,MB-500,7504.0,38.12889609195884,7.504
44,elecNormNew,OBMB,500,77.20030349013656,45312.0,91.27799987792967,0.006878614911782343,290.30483424863326,4,MB-500,597.0,496.4175382961705,0.597
76,elecNormNew,OBAdwinMB,500,77.79612603766847,45312.0,198.3040008544922,0.013355500098984268,585.3976866195143,4,MB-500,1215.0,228.49765917354432,1.215
5,elecNormNew,OBASHTMB,500,77.57297152548425,45312.0,171.13299560546875,0.011617821064498018,506.11786246921713,4,MB-500,1002.0,264.77652564712076,1.002
19,elecNormNew,LBagMB,500,77.9121663840043,45312.0,341.2070007324219,0.025966413127708848,1156.947501686011,4,MB-500,2224.0,132.79915096330086,2.224
41,elecNormNew,ARFMB,500,78.30714987057038,45312.0,509.2950134277344,0.033428936481728115,1497.9523086005825,4,MB-500,3370.0,88.97004448371548,3.37
40,covtypeNorm,SRPMB,500,59.22206280886338,6773.0,599.2559814453125,0.265316229920508,1776.9886198192153,4,MB-500,22946.0,11.302348595110514,22.946
89,covtypeNorm,OBMB,500,76.3048393532329,53131.0,599.698974609375,0.033872781905768395,1783.925804030491,4,MB-500,3561.0,88.59611613411188,3.561
8,covtypeNorm,OBAdwinMB,500,76.59774215504494,43107.0,599.6710205078125,0.042027345379371354,1795.7151457369603,4,MB-500,4193.0,71.88441416344614,4.193
22,covtypeNorm,OBASHTMB,500,73.70541506384723,44433.0,599.3359985351562,0.041460077068746305,1821.937528147715,4,MB-500,4176.0,74.13704517766192,4.176
95,covtypeNorm,LBagMB,500,61.55463378601057,18099.0,599.2979736328125,0.09894511808982222,1771.0023451585037,4,MB-500,9609.0,30.20033571995554,9.609
3,covtypeNorm,ARFMB,500,69.6300422715208,31017.0,599.8070068359375,0.060188078382206536,1853.8938515234913,4,MB-500,5277.0,51.711633319555304,5.277
25,airlines,SRPMB,500,64.48225441977934,8023.0,599.2630004882812,0.2506112015112515,1991.5873571273385,4,MB-500,23601.0,13.388111719667052,23.601
83,airlines,OBMB,500,63.64528301886793,27000.0,601.3150024414062,0.07467797413501252,1997.421132424196,4,MB-500,7089.0,44.901590498119916,7.089
48,airlines,OBAdwinMB,500,64.66333666333666,25525.0,599.2769775390625,0.07401765486539306,1868.340556872927,4,MB-500,7005.0,42.592992817475974,7.005
54,airlines,OBASHTMB,500,63.54955046477371,20187.0,599.2839965820312,0.09208213360613489,1838.2611668257787,4,MB-500,8818.0,33.685197861339454,8.818
37,airlines,LBagMB,500,64.98194945848375,5209.0,599.2379760742188,0.3589624786915151,1842.8889333469388,4,MB-500,26404.0,8.692706750873276,26.404
80,airlines,ARFMB,500,65.06735560066433,11338.0,599.260986328125,0.178031811613435,1992.7892762904194,4,MB-500,16975.0,18.91997019440856,16.975
73,GMSC,SRPMB,500,93.42528533027806,45886.0,599.3109741210938,0.042841696751919324,1947.34867393151,4,MB-500,3716.0,76.56459164174842,3.716
23,GMSC,OBMB,500,93.47090301003344,150000.0,309.34698486328125,0.006186326889279438,911.2959859891599,4,MB-500,559.0,484.8923937832912,0.559
34,GMSC,OBAdwinMB,500,93.47023411371237,150000.0,353.3450012207031,0.007337339506172839,1083.2641657793963,4,MB-500,669.0,424.514283439115,0.669
9,GMSC,OBASHTMB,500,93.36923076923075,150000.0,367.4100036621094,0.008064854878652796,1191.5985363941843,4,MB-500,684.0,408.2632440730937,0.684
49,GMSC,LBagMB,500,93.46183757360292,108512.0,599.5759887695312,0.016139699746581932,1732.7855887891606,4,MB-500,1607.0,180.98123012346065,1.607
