dataset,algorithm,ensemble_size,cores,batch_size,inc_rate,instances,time,delay,out_rate,acc
airlines,AdaptiveRandomForestExecutorRUNPER,25,2,1,58,2968.0,120.00800323486328,27330.0,24.7316837310791,71.59703504043127
airlines,StreamingRandomPatches,25,1,1,5,598.0,119.95899963378906,196.0,4.985036373138428,75.58528428093646
covtypeNorm,StreamingRandomPatches,25,1,1,46,4697.0,120.01300048828125,7973.0,39.137428283691406,82.92527144986161
elecNormNew,LBagExecutorRUNPER,25,2,1,276,32220.0,120.00900268554688,4333.0,268.4798583984375,89.60893854748603
covtypeNorm,AdaptiveRandomForestExecutorRUNPER,25,2,1,84,9516.0,120.00299835205078,2461.0,79.29801940917969,76.00882723833543
covtypeNorm,OzaBagExecutorRUNPER,25,2,1,75,8986.0,120.00499725341797,349.0,74.88021850585938,62.75317160026708
airlines,AdaptiveRandomForestExecutorRUNPER,25,2,1,6,598.0,119.99700164794922,75.0,4.983458042144775,72.74247491638796
elecNormNew,LBagExecutorRUNPER,25,2,1,30,3600.0,119.97699737548828,85.0,30.005752563476562,90.88888888888889
elecNormNew,OzaBagASHTExecutorRUNPER,25,2,1,556,41844.0,81.86900329589844,2162.0,511.10919189453125,83.99053627760253
elecNormNew,OzaBagASHTExecutorRUNPER,25,2,1,309,36539.0,119.97200012207031,582.0,304.562744140625,83.46698048660336
elecNormNew,OzaBagAdwinExecutorRUNPER,25,2,1,247,29351.0,119.93900299072266,777.0,244.716064453125,86.9374126946271
covtypeNorm,OzaBagASHT,25,1,1,60,7190.0,120.00299835205078,285.0,59.91516876220703,64.47844228094576
elecNormNew,LBagExecutorRUNPER,25,2,1,153,17970.0,119.89900207519531,1032.0,149.8761444091797,91.21313299944352
covtypeNorm,OzaBag,25,1,1,15,1800.0,119.97000122070312,91.0,15.003750801086426,67.11111111111111
elecNormNew,OzaBagASHT,25,1,1,61,7193.0,120.0009994506836,39.0,59.941165924072266,88.01612678993466
GMSC,OzaBagExecutorRUNPER,25,2,1,785,71929.0,120.00599670410156,9013.0,599.3783569335938,93.4435345966161
elecNormNew,OzaBagExecutorRUNPER,25,2,1,320,37725.0,119.94200134277344,633.0,314.5270080566406,82.22929092113984
elecNormNew,LeveragingBag,25,1,1,30,3600.0,119.96800231933594,70.0,30.00800132751465,90.63888888888889
covtypeNorm,StreamingRandomPatches,25,1,1,5,600.0,119.97100067138672,183.0,5.001208782196045,77.0
elecNormNew,LeveragingBag,25,1,1,153,17970.0,119.89800262451172,1166.0,149.8773956298828,91.13522537562604
elecNormNew,OzaBagExecutorRUNPER,25,2,1,577,42000.0,79.03299713134766,1792.0,531.423583984375,83.03095238095239
elecNormNew,OzaBagAdwin,25,1,1,49,5394.0,120.0009994506836,32.0,44.94962692260742,88.98776418242491
airlines,StreamingRandomPatchesExecutorRUNPER,25,2,1,51,2325.0,120.02999877929688,23507.0,19.37015724182129,74.06451612903226
covtypeNorm,OzaBagASHT,25,1,1,108,12289.0,120.00700378417969,536.0,102.40235900878906,64.52925380421514
elecNormNew,OzaBagAdwinExecutorRUNPER,25,2,1,444,42813.0,103.1709976196289,2308.0,414.9712829589844,85.87812113143204
