,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,acc,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
127,StreamingRandomPatches,GMSC,1,1,33,30.00175094604492,3600.0,119.99299621582033,83.0,94.11111111111111,124,3.509777777777777,789.6999999999998,29.960551939945738,3600.0,421.14875160725904,0.11698576433534974,0
134,OzaBagExecutorRUNPER,GMSC,2,1,1663,1273.491943359375,146719.0,115.20999908447266,8273.0,93.54275860658812,120,4.456422018348624,971.5,1655.1906779661017,150000.0,513.4243766539687,0.0034993721103195132,0
139,OzaBagExecutorRUNPER,GMSC,2,1,924,917.491455078125,110032.0,119.927001953125,292.0,93.49098444088992,125,3.973568281938326,902.0,916.7958139612391,110032.0,476.53813110889314,0.0043309049286470586,0
61,OzaBagExecutorRUNPER,GMSC,2,1,184,179.92640686035156,21564.0,119.8489990234375,34.0,93.63290669634576,125,3.5185840707964595,795.1999999999998,179.68802079861342,21564.0,421.69877886476763,0.019555684421478745,0
48,OzaBagAdwinExecutorRUNPER,GMSC,2,1,1578,1293.0640869140625,146124.0,113.00599670410156,6747.0,93.52194026990776,119,4.435648148148148,958.0999999999999,1567.2998558084132,150000.0,501.2548400101838,0.003430338890327282,0
114,OzaBagAdwinExecutorRUNPER,GMSC,2,1,877,872.2177124023438,104667.0,120.0009994506836,501.0,93.46881060888342,126,4.107174887892377,915.9000000000001,872.2042867603009,104825.0,492.8650914658346,0.004708887151306855,0
64,OzaBagAdwinExecutorRUNPER,GMSC,2,1,175,174.92698669433594,20965.0,119.8499984741211,46.0,93.61316479847363,125,3.5504385964912273,809.4999999999998,174.69086424690863,20965.0,425.5200603719342,0.020296687830762425,0
34,OzaBagAdwin,GMSC,1,1,1578,1570.26953125,150000.0,95.5250015258789,799.0,93.446,100,4.1159340659340655,749.0999999999999,1567.5619186957886,150000.0,393.1746079287686,0.0026211640528584572,0
105,OzaBagAdwin,GMSC,1,1,877,872.4832153320312,104650.0,119.94499969482422,156.0,93.41614906832298,126,3.7697368421052633,859.5,872.076066032783,104650.0,452.16108437588343,0.004320698369573659,0
60,OzaBagAdwin,GMSC,1,1,175,174.96348571777344,20965.0,119.8249969482422,21.0,93.52730741712378,126,3.460526315789473,788.9999999999999,174.69668688754084,20965.0,414.65755522878544,0.019778562138267848,0
