,index,algorithm,dataset,cores,batch_size,inc_rate,out_rate,instances,time,delay,duration,avg_measure,sum_measure,prod_rate,tt_inst_prod,joules,JPI,PERC
452,452,OzaBagASHTExecutorMAXChunk,GMSC,4,50,3671,3578.244384765625,150000.0,41.91999816894531,13.0,48,5.128409090909091,451.30000000000007,3649.191095973726,150000.0,214.9828997005116,0.001433219331336744,0
453,453,OzaBagASHTExecutorMAXChunk,GMSC,4,50,3671,3578.244384765625,150000.0,41.91999816894531,13.0,48,5.128409090909091,451.30000000000007,3648.8360213092024,150000.0,214.9828997005116,0.001433219331336744,0
52,52,OzaBagASHTExecutorMAXChunk,GMSC,4,50,2039,2030.0172119140625,150000.0,73.89099884033203,19.0,79,4.615277777777777,664.5999999999999,2026.917463920869,150000.0,341.02748492558794,0.0022735165661705863,0
53,53,OzaBagASHTExecutorMAXChunk,GMSC,4,50,2039,2030.0172119140625,150000.0,73.89099884033203,19.0,79,4.615277777777777,664.5999999999999,2026.9996351400655,150000.0,341.02748492558794,0.0022735165661705863,0
54,54,OzaBagASHTExecutorMAXChunk,GMSC,4,50,2039,2030.0172119140625,150000.0,73.89099884033203,19.0,79,4.615277777777777,664.5999999999999,2026.260333927703,150000.0,341.02748492558794,0.0022735165661705863,0
379,379,OzaBagASHTExecutorMAXChunk,GMSC,4,50,407,404.5711059570313,48519.0,119.927001953125,69.0,126,4.06768558951965,931.4999999999999,404.0388058458592,48519.0,487.8253376390215,0.010054315580267967,0
380,380,OzaBagASHTExecutorMAXChunk,GMSC,4,50,407,404.5711059570313,48519.0,119.927001953125,69.0,126,4.06768558951965,931.4999999999999,404.0287122776631,48519.0,487.8253376390215,0.010054315580267967,0
381,381,OzaBagASHTExecutorMAXChunk,GMSC,4,50,407,404.5711059570313,48519.0,119.927001953125,69.0,126,4.06768558951965,931.4999999999999,404.01525497118877,48519.0,487.8253376390215,0.010054315580267967,0
134,134,LBagExecutorMAXChunk,GMSC,4,2000,1271,1244.425537109375,147447.0,118.48600006103516,1487.0,125,5.308558558558558,1178.5,1263.9774843477455,150000.0,628.9898696933781,0.004265870921031816,0
378,378,LBagExecutorMAXChunk,GMSC,4,2000,706,698.2949829101562,84000.0,120.29299926757812,2288.0,125,4.711504424778759,1064.7999999999997,703.028234667377,84459.0,566.7609983191024,0.0067471547418940766,0
177,177,LBagExecutorMAXChunk,GMSC,4,2000,141,139.76918029785156,16773.0,120.00499725341795,8550.0,125,4.215350877192981,961.0999999999998,139.76821770563816,16800.0,505.8631704397367,0.030159373423939467,0
40,40,LBagExecutorMAXChunk,GMSC,4,500,1416,1387.5465087890625,147918.0,106.60399627685548,345.0,113,5.225365853658536,1071.1999999999998,1406.6016504126032,150000.0,557.0448820086224,0.003765903284310377,0
358,358,LBagExecutorMAXChunk,GMSC,4,500,787,782.2837524414062,94000.0,120.16100311279295,535.0,126,4.717467248908298,1080.3000000000002,782.6285961568869,94043.0,566.8555967805688,0.006030378689154988,0
252,252,LBagExecutorMAXChunk,GMSC,4,500,157,154.740966796875,18570.0,120.00700378417967,1913.0,125,4.184140969162995,949.8,154.7433838883851,18600.0,502.1262211198848,0.027039645725357286,0
325,325,LBagExecutorMAXChunk,GMSC,4,50,1274,1254.7083740234375,148762.0,118.56300354003906,34.0,124,5.3275555555555565,1198.7000000000003,1263.753854449256,150000.0,631.6509881930882,0.004246050659396138,0
326,326,LBagExecutorMAXChunk,GMSC,4,50,1274,1254.7083740234375,148762.0,118.56300354003906,34.0,124,5.3275555555555565,1198.7000000000003,1263.7857967326925,150000.0,631.6509881930882,0.004246050659396138,0
327,327,LBagExecutorMAXChunk,GMSC,4,50,1274,1254.7083740234375,148762.0,118.56300354003906,34.0,124,5.3275555555555565,1198.7000000000003,1263.8177406308978,150000.0,631.6509881930882,0.004246050659396138,0
23,23,LBagExecutorMAXChunk,GMSC,4,50,708,703.2512817382812,84400.0,120.01399993896484,51.0,125,4.68898678414097,1064.4,702.9229155916574,84459.0,562.7440596257013,0.006667583644854281,0
24,24,LBagExecutorMAXChunk,GMSC,4,50,708,703.2512817382812,84400.0,120.01399993896484,51.0,125,4.68898678414097,1064.4,702.940466579554,84459.0,562.7440596257013,0.006667583644854281,0
25,25,LBagExecutorMAXChunk,GMSC,4,50,708,703.2512817382812,84400.0,120.01399993896484,51.0,125,4.68898678414097,1064.4,702.9053654801635,84459.0,562.7440596257013,0.006667583644854281,0
490,490,LBagExecutorMAXChunk,GMSC,4,50,141,139.76568603515625,16773.0,120.00800323486328,201.0,125,4.178318584070796,944.3,139.76821770563816,16800.0,501.43167015345745,0.029895169030791,0
491,491,LBagExecutorMAXChunk,GMSC,4,50,141,139.76568603515625,16773.0,120.00800323486328,201.0,125,4.178318584070796,944.3,139.76550195415038,16772.0,501.43167015345745,0.029895169030791,0
492,492,LBagExecutorMAXChunk,GMSC,4,50,141,139.76568603515625,16773.0,120.00800323486328,201.0,125,4.178318584070796,944.3,139.76705490848585,16800.0,501.43167015345745,0.029895169030791,0
484,484,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,1121,1076.6580810546875,130000.0,120.74400329589844,1787.0,125,5.646902654867257,1276.2,1115.9411838213855,133952.0,681.8296327709097,0.005244843329006998,0
287,287,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,623,613.308837890625,74000.0,120.65699768066406,2710.0,125,4.949779735682819,1123.6,618.3225806451613,74276.0,597.2255620880799,0.008070615703892971,0
72,72,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,2000,124,119.80133819580078,14377.0,120.00700378417967,10013.0,125,4.217180616740087,957.2999999999998,119.80232616183298,14400.0,506.09121023169683,0.035201447466905254,0
46,46,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,1067,1044.0889892578125,125251.0,119.96199798583984,463.0,125,5.518468468468468,1225.1,1061.23775244951,127374.0,662.006503299335,0.005285438865153452,0
71,71,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,592,587.4608154296875,70500.0,120.00800323486328,691.0,124,4.848214285714286,1086.0,588.4674303982949,70682.0,581.8245156833103,0.008252830009692345,0
229,229,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,500,118,114.98848724365234,13777.0,119.81199645996094,2581.0,125,4.2088105726872245,955.3999999999999,114.80737660519495,13777.0,504.2659974354479,0.036602017669699345,0
131,131,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,1050,1046.595947265625,125580.0,119.98899841308594,42.0,124,5.609259259259259,1211.6,1046.0641399416909,125580.0,673.0494003578468,0.005359526997593939,0
132,132,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,1050,1046.595947265625,125580.0,119.98899841308594,42.0,124,5.609259259259259,1211.6,1046.186144156753,125580.0,673.0494003578468,0.005359526997593939,0
133,133,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,1050,1046.595947265625,125580.0,119.98899841308594,42.0,124,5.609259259259259,1211.6,1046.1077096088966,125580.0,673.0494003578468,0.005359526997593939,0
406,406,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,583,579.0767822265625,69484.0,119.99099731445312,62.0,125,4.871806167400881,1105.9,578.5126719285976,69484.0,584.5728807491353,0.008413057405289495,0
78,78,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,116,114.80901336669922,13778.0,120.00800323486328,253.0,123,4.235874439461884,944.6,114.8105625717566,13800.0,508.3388334334164,0.03689496541104779,0
79,79,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,116,114.80901336669922,13778.0,120.00800323486328,253.0,123,4.235874439461884,944.6,114.80641989300179,13777.0,508.3388334334164,0.03689496541104779,0
80,80,AdaptiveRandomForestExecutorMAXChunk,GMSC,4,50,116,114.80901336669922,13778.0,120.00800323486328,253.0,123,4.235874439461884,944.6,114.80865224625623,13800.0,508.3388334334164,0.03689496541104779,0
